13658.0,8053285.0,1094.0,146.0,1.0,52.0,47.0,33.0,2739031.0,129886.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,78.133,33,1,0,34.6
13658.0,8053285.0,1094.0,146.0,1.0,52.0,47.0,33.0,2739031.0,129886.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,78.133,33,1,1,18.96060606060606
13658.0,8053285.0,1094.0,146.0,1.0,52.0,47.0,33.0,2739031.0,129886.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,78.133,33,2,0,14.496969696969696
13658.0,8053285.0,1094.0,146.0,1.0,52.0,47.0,33.0,2739031.0,129886.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,78.133,33,2,2,14.509090909090911
13658.0,8053285.0,1094.0,146.0,1.0,52.0,47.0,33.0,2739031.0,129886.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,78.133,33,4,0,17.781818181818185
13658.0,8053285.0,1094.0,146.0,1.0,52.0,47.0,33.0,2739031.0,129886.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,78.133,33,4,4,16.706060606060603
13658.0,8053285.0,1094.0,146.0,1.0,52.0,47.0,33.0,2739031.0,129886.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,78.133,33,8,0,13.118181818181819
27316.0,16106570.0,2188.0,292.0,2.0,104.0,94.0,66.0,5478062.0,259772.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,154.789,66,1,0,30.9
27316.0,16106570.0,2188.0,292.0,2.0,104.0,94.0,66.0,5478062.0,259772.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,154.789,66,1,1,22.403030303030302
27316.0,16106570.0,2188.0,292.0,2.0,104.0,94.0,66.0,5478062.0,259772.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,154.789,66,2,0,16.995454545454542
27316.0,16106570.0,2188.0,292.0,2.0,104.0,94.0,66.0,5478062.0,259772.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,154.789,66,2,2,17.124242424242425
27316.0,16106570.0,2188.0,292.0,2.0,104.0,94.0,66.0,5478062.0,259772.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,154.789,66,4,0,20.15757575757576
27316.0,16106570.0,2188.0,292.0,2.0,104.0,94.0,66.0,5478062.0,259772.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,154.789,66,4,4,16.01060606060606
27316.0,16106570.0,2188.0,292.0,2.0,104.0,94.0,66.0,5478062.0,259772.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,154.789,66,8,0,12.75757575757576
54632.0,32213140.0,4376.0,584.0,4.0,208.0,188.0,132.0,10956124.0,519544.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,312.07199999999995,132,1,0,35.2
54632.0,32213140.0,4376.0,584.0,4.0,208.0,188.0,132.0,10956124.0,519544.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,312.07199999999995,132,1,1,33.46969696969697
54632.0,32213140.0,4376.0,584.0,4.0,208.0,188.0,132.0,10956124.0,519544.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,312.07199999999995,132,2,0,26.475757575757576
54632.0,32213140.0,4376.0,584.0,4.0,208.0,188.0,132.0,10956124.0,519544.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,312.07199999999995,132,2,2,26.558333333333337
54632.0,32213140.0,4376.0,584.0,4.0,208.0,188.0,132.0,10956124.0,519544.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,312.07199999999995,132,4,0,38.08939393939394
54632.0,32213140.0,4376.0,584.0,4.0,208.0,188.0,132.0,10956124.0,519544.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,312.07199999999995,132,4,4,25.00757575757576
54632.0,32213140.0,4376.0,584.0,4.0,208.0,188.0,132.0,10956124.0,519544.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,312.07199999999995,132,8,0,23.915151515151514
109264.0,64426280.0,8752.0,1168.0,8.0,416.0,376.0,264.0,21912248.0,1039088.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,626.9670000000003,264,1,0,55.0
109264.0,64426280.0,8752.0,1168.0,8.0,416.0,376.0,264.0,21912248.0,1039088.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,626.9670000000003,264,1,1,46.34848484848485
109264.0,64426280.0,8752.0,1168.0,8.0,416.0,376.0,264.0,21912248.0,1039088.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,626.9670000000003,264,2,0,45.72196969696971
109264.0,64426280.0,8752.0,1168.0,8.0,416.0,376.0,264.0,21912248.0,1039088.0,359.8181818181818,141.66666666666666,122.6969696969697,61.06060606060606,92.93939393939394,33,626.9670000000003,264,2,2,29.61439393939394
