14774.0,288387.0,11881.0,49.0,0.0,49.0,0.0,24.0,35700.0,239.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,39.44400000000001,27,1,0,2.7
14774.0,288387.0,11881.0,49.0,0.0,49.0,0.0,24.0,35700.0,239.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,39.44400000000001,27,1,1,2.8333333333333335
14774.0,288387.0,11881.0,49.0,0.0,49.0,0.0,24.0,35700.0,239.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,39.44400000000001,27,2,0,3.0
14774.0,288387.0,11881.0,49.0,0.0,49.0,0.0,24.0,35700.0,239.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,39.44400000000001,27,2,2,3.4222222222222225
14774.0,288387.0,11881.0,49.0,0.0,49.0,0.0,24.0,35700.0,239.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,39.44400000000001,27,4,0,3.1259259259259258
14774.0,288387.0,11881.0,49.0,0.0,49.0,0.0,24.0,35700.0,239.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,39.44400000000001,27,4,4,3.5703703703703704
14774.0,288387.0,11881.0,49.0,0.0,49.0,0.0,24.0,35700.0,239.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,39.44400000000001,27,8,0,4.840740740740741
29548.0,576774.0,23762.0,98.0,0.0,98.0,0.0,48.0,71400.0,478.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,67.482,54,1,0,3.0
29548.0,576774.0,23762.0,98.0,0.0,98.0,0.0,48.0,71400.0,478.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,67.482,54,1,1,3.1333333333333333
29548.0,576774.0,23762.0,98.0,0.0,98.0,0.0,48.0,71400.0,478.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,67.482,54,2,0,3.255555555555556
29548.0,576774.0,23762.0,98.0,0.0,98.0,0.0,48.0,71400.0,478.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,67.482,54,2,2,3.5277777777777777
29548.0,576774.0,23762.0,98.0,0.0,98.0,0.0,48.0,71400.0,478.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,67.482,54,4,0,4.04074074074074
29548.0,576774.0,23762.0,98.0,0.0,98.0,0.0,48.0,71400.0,478.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,67.482,54,4,4,4.887037037037038
29548.0,576774.0,23762.0,98.0,0.0,98.0,0.0,48.0,71400.0,478.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,67.482,54,8,0,5.559259259259259
59096.0,1153548.0,47524.0,196.0,0.0,196.0,0.0,96.0,142800.0,956.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,118.632,108,1,0,3.5
59096.0,1153548.0,47524.0,196.0,0.0,196.0,0.0,96.0,142800.0,956.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,118.632,108,1,1,3.4814814814814814
59096.0,1153548.0,47524.0,196.0,0.0,196.0,0.0,96.0,142800.0,956.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,118.632,108,2,0,3.6685185185185185
59096.0,1153548.0,47524.0,196.0,0.0,196.0,0.0,96.0,142800.0,956.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,118.632,108,2,2,3.9583333333333335
59096.0,1153548.0,47524.0,196.0,0.0,196.0,0.0,96.0,142800.0,956.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,118.632,108,4,0,4.782407407407407
59096.0,1153548.0,47524.0,196.0,0.0,196.0,0.0,96.0,142800.0,956.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,118.632,108,4,4,5.216666666666668
59096.0,1153548.0,47524.0,196.0,0.0,196.0,0.0,96.0,142800.0,956.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,118.632,108,8,0,6.462962962962963
118192.0,2307096.0,95048.0,392.0,0.0,392.0,0.0,192.0,285600.0,1912.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,204.7390000000001,216,1,0,4.0
118192.0,2307096.0,95048.0,392.0,0.0,392.0,0.0,192.0,285600.0,1912.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,204.7390000000001,216,1,1,4.140740740740741
118192.0,2307096.0,95048.0,392.0,0.0,392.0,0.0,192.0,285600.0,1912.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,204.7390000000001,216,2,0,4.561111111111111
118192.0,2307096.0,95048.0,392.0,0.0,392.0,0.0,192.0,285600.0,1912.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,204.7390000000001,216,2,2,4.642592592592592
118192.0,2307096.0,95048.0,392.0,0.0,392.0,0.0,192.0,285600.0,1912.0,2151.5185185185187,103.0,166.07407407407408,20.925925925925927,2146.4074074074074,27,204.7390000000001,216,4,0,4.794444444444445
