8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,2,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.261
1469,10681,1469,1,0,2,0,0,0,0,103,103,21,0,0,2,950333314,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.237
1469,10681,2,1,0,2,0,1,1469,2,21,103,177,21,177,2,1408904072,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.355
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,3,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.19
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,3,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.217
1469,10681,1469,1,0,2,0,0,0,0,103,103,21,0,0,3,105861443,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.349
1469,10681,43,1,0,2,0,1,1469,43,21,103,36,21,36,3,-1147037593,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.366
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,4,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.192
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,4,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.211
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,4,1479162145,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.224
1469,10681,2,1,0,2,0,1,1469,2,24,103,162,24,162,4,-1406295560,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.375
2,10681,2,2,0,2,0,1,1469,2,162,103,112,24,162,4,191811716,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.361
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,5,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.195
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,5,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.206
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,5,634690274,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.35
1469,10681,43,1,0,2,0,1,1469,43,24,103,35,24,35,5,-1097376021,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.513
43,10681,43,2,0,2,0,1,1469,43,35,103,15,24,35,5,-1748570540,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.369
10681,10681,2023,0,0,1,0,0,0,0,103,103,103,0,0,6,206725915,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.183
2023,10681,2023,1,0,1,0,0,0,0,103,103,20,0,0,6,1436366311,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.238
2023,10681,1,1,0,1,0,1,2023,1,20,103,326,20,326,6,1902233236,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.34
1,10681,1,2,0,1,0,1,2023,1,326,103,211,20,326,6,-321600512,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.333
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,7,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.199
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,7,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.249
1469,10681,1469,1,0,2,0,0,0,0,103,103,21,0,0,7,105861443,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.371
1469,10681,43,1,0,2,0,1,1469,43,21,103,36,21,36,7,-1147037593,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.431
43,10681,43,2,0,2,0,1,1469,43,36,103,36,21,36,7,1126715260,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.367
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,8,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.189
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,8,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.241
1469,10681,1469,1,0,2,0,0,0,0,103,103,21,0,0,8,-1054253468,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.245
1469,10681,2,1,0,2,0,1,1469,2,21,103,177,21,177,8,1968185058,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.348
2,10681,2,2,0,2,0,1,1469,2,177,103,177,21,177,8,-1778620292,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.355
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,9,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.182
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,9,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.221
1469,10681,1469,1,0,2,0,0,0,0,103,103,21,0,0,9,1551770086,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.314
1469,10681,1,1,0,2,0,1,1469,1,21,103,324,21,324,9,765691565,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.498
1,10681,1,2,0,2,0,1,1469,1,324,103,324,21,324,9,601616465,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.347
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,10,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.193
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,10,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.216
1469,10681,1469,1,0,2,0,0,0,0,103,103,21,0,0,10,-137173656,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.216
1469,10681,1,1,0,2,0,1,1469,1,21,103,324,21,324,10,1859350401,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.336
1,10681,1,2,0,2,0,1,1469,1,324,103,324,21,324,10,-465452133,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.347
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,11,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.186
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,11,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.233
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,11,634690274,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.315
1469,10681,43,1,0,2,0,1,1469,43,24,103,35,24,35,11,-1097376021,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.534
43,10681,43,2,0,2,0,1,1469,43,35,103,29,24,35,11,1531497727,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.352
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,12,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.208
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,12,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.217
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,12,1070337920,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.256
1469,10681,2,1,0,2,0,1,1469,2,24,103,162,24,162,12,-2109366522,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.325
2,10681,2,2,0,2,0,1,1469,2,162,103,149,24,162,12,553210726,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.365
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,13,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.181
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,13,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.211
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,13,-618605822,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.238
1469,10681,1,1,0,2,0,1,1469,1,24,103,290,24,290,13,1738053691,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.331
1,10681,1,2,0,2,0,1,1469,1,290,103,275,24,290,13,1023971994,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.674
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,14,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.257
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,14,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.196
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,14,1987417732,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.218
1469,10681,1,1,0,2,0,1,1469,1,24,103,290,24,290,14,-1804405775,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.331
1,10681,1,2,0,2,0,1,1469,1,290,103,275,24,290,14,1780033895,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.332
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,15,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.184
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,15,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.21
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,15,298473990,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.227
1469,10681,1,1,0,2,0,1,1469,1,24,103,290,24,290,15,-1394527101,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.326
1,10681,1,2,0,2,0,1,1469,1,290,103,275,24,290,15,-925618505,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.319
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,16,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.294
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,16,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.319
1469,10681,1469,1,0,2,0,0,0,0,103,103,21,0,0,16,-1390469752,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.347
1469,10681,1,1,0,2,0,1,1469,1,21,103,324,21,324,16,25411700,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.36
1,10681,1,2,0,2,0,1,1469,1,324,103,324,21,324,16,1982602543,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.378
10681,10681,805,0,0,1,0,0,0,0,103,103,102,0,0,17,-790346438,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.178
805,10681,805,1,0,1,0,0,0,0,102,103,20,0,0,17,1836495225,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.214
805,10681,1,1,0,1,0,1,805,1,20,103,326,20,326,17,-1001248323,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.309
1,10681,1,2,0,1,0,1,805,1,326,103,211,20,326,17,-1315386408,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.365
10681,10681,2023,0,0,1,0,0,0,0,103,103,103,0,0,18,206725915,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.209
2023,10681,2023,1,0,1,0,0,0,0,103,103,49,0,0,18,-1432250488,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.234
2023,10681,1,1,0,1,0,1,2023,1,49,103,52923,49,52923,18,1852017574,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.33
1,10681,1,2,0,1,0,1,2023,1,52923,103,260,49,52923,18,-1476786990,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.318
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,19,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.321
8704,10681,8704,1,0,1,0,0,0,0,103,103,33,0,0,19,-612873956,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.35
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,20,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.199
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,20,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.234
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,20,634690274,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.282
1469,10681,43,1,0,2,0,1,1469,43,24,103,35,24,35,20,-1097376021,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.328
43,10681,43,2,0,2,0,1,1469,43,35,103,15,24,35,20,-1748570540,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.445
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,21,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.216
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,21,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.238
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,21,1479162145,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.263
1469,10681,2,1,0,2,0,1,1469,2,24,103,162,24,162,21,-1406295560,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.378
2,10681,2,2,0,2,0,1,1469,2,162,103,112,24,162,21,191811716,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.348
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,22,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.187
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,22,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.222
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,22,-618605822,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.545
1469,10681,1,1,0,2,0,1,1469,1,24,103,290,24,290,22,1738053691,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.498
1,10681,1,2,0,2,0,1,1469,1,290,103,211,24,290,22,906452382,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.348
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,23,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.186
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,23,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.205
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,23,1987417732,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.236
1469,10681,1,1,0,2,0,1,1469,1,24,103,290,24,290,23,-1804405775,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.344
1,10681,1,2,0,2,0,1,1469,1,290,103,211,24,290,23,-174130335,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.323
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,24,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.202
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,24,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.207
1469,10681,1469,1,0,2,0,0,0,0,103,103,24,0,0,24,298473990,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.235
1469,10681,1,1,0,2,0,1,1469,1,24,103,290,24,290,24,-1394527101,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.334
1,10681,1,2,0,2,0,1,1469,1,290,103,211,24,290,24,-1190838993,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.334
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,25,-2094096675,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.336
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,25,-1735512135,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.318
1469,10681,1469,1,0,2,0,0,0,0,103,103,29,0,0,25,-1871901918,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.327
10681,10681,1469,0,0,1,0,0,0,0,103,103,103,0,0,26,1203798268,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.178
1469,10681,1469,1,0,1,0,0,0,0,103,103,33,0,0,26,-1242006159,478386514,2.569699,32.5697,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.2
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,0,-2094096675,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.206
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,0,-1735512135,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.216
1469,10681,1469,1,0,2,0,0,0,0,103,103,20,0,0,0,33253502,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.23
1469,10681,1,1,0,2,0,1,1469,1,20,103,326,20,326,0,219707221,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.367
1,10681,1,2,0,2,0,1,1469,1,326,103,211,20,326,0,-1396731366,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.32
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,1,-2094096675,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.162
8704,10681,1469,0,0,2,0,0,0,0,103,103,103,0,0,1,-1735512135,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.215
1469,10681,1469,1,0,2,0,0,0,0,103,103,21,0,0,1,-1655690240,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.235
1469,10681,1,1,0,2,0,1,1469,1,21,103,323,21,323,1,719015876,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.355
1,10681,1,2,0,2,0,1,1469,1,323,103,208,21,323,1,663016113,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.453
10681,10681,8704,0,0,1,0,0,0,0,103,103,103,0,0,2,-2094096675,478386514,2.569815,32.569817,0.0,0.0,47602,47602,47602,47602,12.0,47602,0.0,47602,47602,0.0,0.0,0,0.316
